,nasid,position,ts,mac,controllerid,pwr,count
0,4589,center,2018-02-13 12:52:23,88:36:5f:f8:3b:4a,[4],[-72],1
1,4589,center,2018-02-13 12:52:24,88:36:5f:f8:3b:4a,[2],[-65],1
2,4589,center,2018-02-13 12:52:25,88:36:5f:f8:3b:4a,[3],[-78],1
3,4589,center,2018-02-13 12:52:26,88:36:5f:f8:3b:4a,[1],[-49],1
