,nasid,position,ts,mac,controllerid,pwr,count
950,4589,center,2018-02-13 11:59:56,84:38:38:f6:58:40,[1],[-44.0],1
951,4589,center,2018-02-13 11:59:59,84:38:38:f6:58:40,[1],[-59.25],1
952,4589,center,2018-02-13 12:00:06,84:38:38:f6:58:40,"[1, 2]","[-59.666666666666664, -78.0]",2
953,4589,center,2018-02-13 12:00:10,84:38:38:f6:58:40,[3],[-84.5],1
954,4589,center,2018-02-13 12:00:11,84:38:38:f6:58:40,[2],[-72.22222222222223],1
955,4589,center,2018-02-13 12:00:12,84:38:38:f6:58:40,[1],[-55.714285714285715],1
956,4589,center,2018-02-13 12:00:16,84:38:38:f6:58:40,[3],[-87.0],1
957,4589,center,2018-02-13 12:00:17,84:38:38:f6:58:40,[4],[-76.0],1
958,4589,center,2018-02-13 12:00:19,84:38:38:f6:58:40,"[1, 2]","[-56.285714285714285, -73.33333333333333]",2
959,4589,center,2018-02-13 12:00:23,84:38:38:f6:58:40,"[1, 2, 3]","[-54.0, -74.8, -83.0]",3
960,4589,center,2018-02-13 12:00:26,84:38:38:f6:58:40,[1],[-63.25],1
961,4589,center,2018-02-13 12:00:27,84:38:38:f6:58:40,"[3, 4]","[-83.0, -74.0]",2
962,4589,center,2018-02-13 12:00:29,84:38:38:f6:58:40,[2],[-74.75],1
963,4589,center,2018-02-13 12:00:30,84:38:38:f6:58:40,[1],[-50.333333333333336],1
964,4589,center,2018-02-13 12:00:33,84:38:38:f6:58:40,"[2, 3, 4]","[-70.14285714285714, -85.0, -76.0]",3
965,4589,center,2018-02-13 12:00:34,84:38:38:f6:58:40,[1],[-52.333333333333336],1
966,4589,center,2018-02-13 12:00:39,84:38:38:f6:58:40,[2],[-76.5],1
967,4589,center,2018-02-13 12:00:40,84:38:38:f6:58:40,[1],[-56.375],1
968,4589,center,2018-02-13 12:00:43,84:38:38:f6:58:40,[3],[-83.0],1
969,4589,center,2018-02-13 12:00:44,84:38:38:f6:58:40,[1],[-51.666666666666664],1
970,4589,center,2018-02-13 12:00:45,84:38:38:f6:58:40,[4],[-80.33333333333333],1
971,4589,center,2018-02-13 12:00:46,84:38:38:f6:58:40,[2],[-70.8],1
972,4589,center,2018-02-13 12:00:49,84:38:38:f6:58:40,[2],[-71.66666666666667],1
973,4589,center,2018-02-13 12:00:50,84:38:38:f6:58:40,[3],[-82.0],1
974,4589,center,2018-02-13 12:00:52,84:38:38:f6:58:40,[1],[-59.285714285714285],1
975,4589,center,2018-02-13 12:00:55,84:38:38:f6:58:40,[1],[-52.5],1
976,4589,center,2018-02-13 12:00:56,84:38:38:f6:58:40,[2],[-73.0],1
977,4589,center,2018-02-13 12:01:04,84:38:38:f6:58:40,"[1, 2]","[-63.166666666666664, -76.0]",2
978,4589,center,2018-02-13 12:01:08,84:38:38:f6:58:40,"[1, 2]","[-57.666666666666664, -76.0]",2
979,4589,center,2018-02-13 12:01:11,84:38:38:f6:58:40,"[1, 2]","[-59.5, -75.25]",2
980,4589,center,2018-02-13 12:01:17,84:38:38:f6:58:40,"[1, 2]","[-61.0, -79.0]",2
981,4589,center,2018-02-13 12:01:23,84:38:38:f6:58:40,"[1, 2]","[-54.666666666666664, -75.5]",2
982,4589,center,2018-02-13 12:01:28,84:38:38:f6:58:40,"[2, 3]","[-75.0, -82.0]",2
983,4589,center,2018-02-13 12:01:29,84:38:38:f6:58:40,[1],[-54.333333333333336],1
984,4589,center,2018-02-13 12:01:30,84:38:38:f6:58:40,[4],[-73.0],1
985,4589,center,2018-02-13 12:01:34,84:38:38:f6:58:40,[2],[-69.33333333333333],1
986,4589,center,2018-02-13 12:01:35,84:38:38:f6:58:40,"[1, 4]","[-56.5, -76.5]",2
987,4589,center,2018-02-13 12:01:38,84:38:38:f6:58:40,[1],[-56.333333333333336],1
988,4589,center,2018-02-13 12:01:39,84:38:38:f6:58:40,[2],[-73.0],1
989,4589,center,2018-02-13 12:01:45,84:38:38:f6:58:40,[1],[-51.5],1
990,4589,center,2018-02-13 12:01:47,84:38:38:f6:58:40,[2],[-68.75],1
991,4589,center,2018-02-13 12:01:49,84:38:38:f6:58:40,[2],[-64.0],1
992,4589,center,2018-02-13 12:01:51,84:38:38:f6:58:40,[1],[-53.0],1
993,4589,center,2018-02-13 12:01:52,84:38:38:f6:58:40,[3],[-84.0],1
994,4589,center,2018-02-13 12:06:49,84:38:38:f6:58:40,"[1, 2]","[-65.0, -83.0]",2
995,4589,center,2018-02-13 12:21:48,84:38:38:f6:58:40,"[3, 4]","[-76.0, -74.0]",2
996,4589,center,2018-02-13 12:21:49,84:38:38:f6:58:40,[1],[-60.8],1
997,4589,center,2018-02-13 12:21:50,84:38:38:f6:58:40,[2],[-67.0],1
998,4589,center,2018-02-13 12:36:46,84:38:38:f6:58:40,[2],[-81.25],1
999,4589,center,2018-02-13 12:36:47,84:38:38:f6:58:40,[1],[-63.25],1
1000,4589,center,2018-02-13 12:39:11,84:38:38:f6:58:40,[3],[-76.5],1
1001,4589,center,2018-02-13 12:39:12,84:38:38:f6:58:40,[2],[-70.8],1
1002,4589,center,2018-02-13 12:39:13,84:38:38:f6:58:40,[1],[-55.54545454545455],1
1003,4589,center,2018-02-13 12:39:18,84:38:38:f6:58:40,[1],[-65.0],1
1004,4589,center,2018-02-13 12:39:20,84:38:38:f6:58:40,[2],[-77.0],1
1005,4589,center,2018-02-13 12:39:26,84:38:38:f6:58:40,[1],[-65.0],1
1006,4589,center,2018-02-13 12:39:31,84:38:38:f6:58:40,[1],[-64.0],1
1007,4589,center,2018-02-13 12:39:39,84:38:38:f6:58:40,[1],[-67.5],1
1008,4589,center,2018-02-13 12:39:46,84:38:38:f6:58:40,[1],[-64.5],1
1009,4589,center,2018-02-13 12:39:49,84:38:38:f6:58:40,[2],[-78.0],1
1010,4589,center,2018-02-13 12:39:59,84:38:38:f6:58:40,[1],[-63.666666666666664],1
1011,4589,center,2018-02-13 12:40:18,84:38:38:f6:58:40,[2],[-80.66666666666667],1
1012,4589,center,2018-02-13 12:40:19,84:38:38:f6:58:40,[1],[-62.166666666666664],1
1013,4589,center,2018-02-13 12:40:25,84:38:38:f6:58:40,[1],[-62.5],1
1014,4589,center,2018-02-13 12:40:28,84:38:38:f6:58:40,[4],[-86.0],1
1015,4589,center,2018-02-13 12:40:29,84:38:38:f6:58:40,[1],[-62.5],1
1016,4589,center,2018-02-13 12:40:32,84:38:38:f6:58:40,"[1, 2]","[-62.0, -80.0]",2
1017,4589,center,2018-02-13 12:40:36,84:38:38:f6:58:40,"[1, 2]","[-63.5, -80.66666666666667]",2
1018,4589,center,2018-02-13 12:40:40,84:38:38:f6:58:40,[2],[-78.0],1
1019,4589,center,2018-02-13 12:40:41,84:38:38:f6:58:40,[1],[-65.0],1
1020,4589,center,2018-02-13 12:40:45,84:38:38:f6:58:40,[1],[-64.0],1
1021,4589,center,2018-02-13 12:40:48,84:38:38:f6:58:40,[2],[-79.0],1
1022,4589,center,2018-02-13 12:40:49,84:38:38:f6:58:40,[1],[-62.0],1
1023,4589,center,2018-02-13 12:40:53,84:38:38:f6:58:40,[1],[-64.0],1
1024,4589,center,2018-02-13 12:40:58,84:38:38:f6:58:40,"[1, 2]","[-62.75, -81.0]",2
1025,4589,center,2018-02-13 12:41:02,84:38:38:f6:58:40,[2],[-80.5],1
1026,4589,center,2018-02-13 12:41:03,84:38:38:f6:58:40,[1],[-65.0],1
1027,4589,center,2018-02-13 12:41:10,84:38:38:f6:58:40,[1],[-63.5],1
1028,4589,center,2018-02-13 12:41:11,84:38:38:f6:58:40,[2],[-82.0],1
1029,4589,center,2018-02-13 12:41:13,84:38:38:f6:58:40,[1],[-63.666666666666664],1
1030,4589,center,2018-02-13 12:41:19,84:38:38:f6:58:40,[2],[-81.0],1
1031,4589,center,2018-02-13 12:41:20,84:38:38:f6:58:40,[1],[-63.333333333333336],1
1032,4589,center,2018-02-13 12:41:25,84:38:38:f6:58:40,[1],[-61.0],1
1033,4589,center,2018-02-13 12:41:30,84:38:38:f6:58:40,"[1, 2]","[-61.4, -81.33333333333333]",2
1034,4589,center,2018-02-13 12:41:38,84:38:38:f6:58:40,"[1, 2]","[-65.33333333333333, -80.0]",2
1035,4589,center,2018-02-13 12:41:42,84:38:38:f6:58:40,[1],[-65.4],1
1036,4589,center,2018-02-13 12:41:46,84:38:38:f6:58:40,[1],[-61.2],1
1037,4589,center,2018-02-13 12:41:54,84:38:38:f6:58:40,[1],[-60.75],1
1038,4589,center,2018-02-13 12:41:56,84:38:38:f6:58:40,[2],[-77.0],1
1039,4589,center,2018-02-13 12:41:59,84:38:38:f6:58:40,[1],[-62.333333333333336],1
1040,4589,center,2018-02-13 12:42:05,84:38:38:f6:58:40,"[1, 2]","[-65.14285714285714, -81.0]",2
1041,4589,center,2018-02-13 12:42:08,84:38:38:f6:58:40,[1],[-66.57142857142857],1
1042,4589,center,2018-02-13 12:42:09,84:38:38:f6:58:40,[2],[-81.5],1
1043,4589,center,2018-02-13 12:42:14,84:38:38:f6:58:40,[2],[-80.8],1
1044,4589,center,2018-02-13 12:42:17,84:38:38:f6:58:40,[1],[-65.4],1
1045,4589,center,2018-02-13 12:42:23,84:38:38:f6:58:40,[1],[-64.6],1
1046,4589,center,2018-02-13 12:42:24,84:38:38:f6:58:40,[2],[-82.66666666666667],1
1047,4589,center,2018-02-13 12:42:29,84:38:38:f6:58:40,[1],[-65.4],1
1048,4589,center,2018-02-13 12:42:30,84:38:38:f6:58:40,[2],[-82.5],1
1049,4589,center,2018-02-13 12:42:34,84:38:38:f6:58:40,[1],[-64.2],1
1050,4589,center,2018-02-13 12:42:38,84:38:38:f6:58:40,[1],[-60.0],1
1051,4589,center,2018-02-13 12:42:43,84:38:38:f6:58:40,[1],[-64.0],1
1052,4589,center,2018-02-13 12:42:47,84:38:38:f6:58:40,[1],[-61.2],1
1053,4589,center,2018-02-13 12:42:52,84:38:38:f6:58:40,[1],[-61.6],1
1054,4589,center,2018-02-13 12:43:01,84:38:38:f6:58:40,[1],[-59.5],1
1055,4589,center,2018-02-13 12:43:06,84:38:38:f6:58:40,[1],[-60.0],1
1056,4589,center,2018-02-13 12:43:11,84:38:38:f6:58:40,[1],[-60.5],1
1057,4589,center,2018-02-13 12:43:15,84:38:38:f6:58:40,[1],[-53.25],1
1058,4589,center,2018-02-13 12:43:17,84:38:38:f6:58:40,[2],[-75.33333333333333],1
1059,4589,center,2018-02-13 12:43:19,84:38:38:f6:58:40,[1],[-60.4],1
1060,4589,center,2018-02-13 12:43:26,84:38:38:f6:58:40,[1],[-60.75],1
1061,4589,center,2018-02-13 12:43:30,84:38:38:f6:58:40,"[1, 2]","[-61.666666666666664, -78.0]",2
1062,4589,center,2018-02-13 12:43:36,84:38:38:f6:58:40,[3],[-84.0],1
1063,4589,center,2018-02-13 12:43:41,84:38:38:f6:58:40,[1],[-49.6],1
1064,4589,center,2018-02-13 12:43:44,84:38:38:f6:58:40,[1],[-63.5],1
1065,4589,center,2018-02-13 12:43:48,84:38:38:f6:58:40,[1],[-61.25],1
1066,4589,center,2018-02-13 12:43:54,84:38:38:f6:58:40,[1],[-61.75],1
1067,4589,center,2018-02-13 12:43:59,84:38:38:f6:58:40,[1],[-60.833333333333336],1
1068,4589,center,2018-02-13 12:44:04,84:38:38:f6:58:40,[1],[-58.833333333333336],1
1069,4589,center,2018-02-13 12:44:07,84:38:38:f6:58:40,[2],[-64.0],1
1070,4589,center,2018-02-13 12:44:09,84:38:38:f6:58:40,[1],[-61.5],1
1071,4589,center,2018-02-13 12:44:15,84:38:38:f6:58:40,[3],[-86.0],1
1072,4589,center,2018-02-13 12:44:18,84:38:38:f6:58:40,[1],[-56.4],1
1073,4589,center,2018-02-13 12:44:21,84:38:38:f6:58:40,[4],[-80.0],1
1074,4589,center,2018-02-13 12:44:25,84:38:38:f6:58:40,[1],[-52.6],1
1075,4589,center,2018-02-13 12:44:26,84:38:38:f6:58:40,[2],[-73.0],1
1076,4589,center,2018-02-13 12:44:31,84:38:38:f6:58:40,[1],[-61.0],1
1077,4589,center,2018-02-13 12:44:36,84:38:38:f6:58:40,[4],[-78.0],1
1078,4589,center,2018-02-13 12:44:39,84:38:38:f6:58:40,[1],[-58.0],1
1079,4589,center,2018-02-13 12:44:43,84:38:38:f6:58:40,[1],[-65.5],1
1080,4589,center,2018-02-13 12:44:47,84:38:38:f6:58:40,"[1, 2]","[-68.16666666666667, -81.0]",2
1081,4589,center,2018-02-13 12:44:54,84:38:38:f6:58:40,[1],[-65.0],1
1082,4589,center,2018-02-13 12:45:02,84:38:38:f6:58:40,"[1, 2]","[-59.4, -78.33333333333333]",2
1083,4589,center,2018-02-13 12:45:06,84:38:38:f6:58:40,[3],[-85.0],1
1084,4589,center,2018-02-13 12:45:07,84:38:38:f6:58:40,"[1, 2]","[-56.25, -68.0]",2
1085,4589,center,2018-02-13 12:45:11,84:38:38:f6:58:40,[1],[-61.333333333333336],1
1086,4589,center,2018-02-13 12:45:18,84:38:38:f6:58:40,"[1, 2]","[-63.333333333333336, -82.5]",2
1087,4589,center,2018-02-13 12:45:22,84:38:38:f6:58:40,[1],[-63.0],1
1088,4589,center,2018-02-13 12:45:26,84:38:38:f6:58:40,[1],[-65.5],1
1089,4589,center,2018-02-13 12:45:30,84:38:38:f6:58:40,[2],[-82.0],1
1090,4589,center,2018-02-13 12:45:32,84:38:38:f6:58:40,[1],[-65.66666666666667],1
1091,4589,center,2018-02-13 12:45:35,84:38:38:f6:58:40,[2],[-83.5],1
1092,4589,center,2018-02-13 12:45:41,84:38:38:f6:58:40,"[1, 2]","[-63.166666666666664, -82.0]",2
1093,4589,center,2018-02-13 12:45:45,84:38:38:f6:58:40,"[1, 2]","[-62.25, -82.0]",2
1094,4589,center,2018-02-13 12:45:52,84:38:38:f6:58:40,[1],[-60.8],1
1095,4589,center,2018-02-13 12:45:55,84:38:38:f6:58:40,[1],[-61.6],1
1096,4589,center,2018-02-13 12:46:00,84:38:38:f6:58:40,[1],[-59.0],1
1097,4589,center,2018-02-13 12:46:02,84:38:38:f6:58:40,[2],[-81.0],1
1098,4589,center,2018-02-13 12:46:04,84:38:38:f6:58:40,[3],[-78.0],1
1099,4589,center,2018-02-13 12:46:06,84:38:38:f6:58:40,[2],[-83.0],1
1100,4589,center,2018-02-13 12:46:08,84:38:38:f6:58:40,[1],[-60.333333333333336],1
1101,4589,center,2018-02-13 12:46:11,84:38:38:f6:58:40,[1],[-60.833333333333336],1
1102,4589,center,2018-02-13 12:46:17,84:38:38:f6:58:40,[1],[-62.0],1
1103,4589,center,2018-02-13 12:46:23,84:38:38:f6:58:40,[2],[-79.0],1
1104,4589,center,2018-02-13 12:46:26,84:38:38:f6:58:40,[1],[-59.833333333333336],1
1105,4589,center,2018-02-13 12:46:27,84:38:38:f6:58:40,[2],[-72.0],1
1106,4589,center,2018-02-13 12:46:29,84:38:38:f6:58:40,"[1, 3]","[-46.0, -89.0]",2
1107,4589,center,2018-02-13 12:46:35,84:38:38:f6:58:40,[1],[-65.8],1
1108,4589,center,2018-02-13 12:46:38,84:38:38:f6:58:40,"[1, 2]","[-59.0, -74.75]",2
1109,4589,center,2018-02-13 12:46:44,84:38:38:f6:58:40,"[1, 2, 4]","[-55.2, -79.66666666666667, -73.0]",3
1110,4589,center,2018-02-13 12:46:48,84:38:38:f6:58:40,[1],[-62.0],1
1111,4589,center,2018-02-13 12:46:54,84:38:38:f6:58:40,"[1, 2]","[-60.75, -81.66666666666667]",2
1112,4589,center,2018-02-13 12:46:56,84:38:38:f6:58:40,[1],[-57.333333333333336],1
1113,4589,center,2018-02-13 12:46:57,84:38:38:f6:58:40,[3],[-82.5],1
1114,4589,center,2018-02-13 12:46:58,84:38:38:f6:58:40,[4],[-77.0],1
1115,4589,center,2018-02-13 12:46:59,84:38:38:f6:58:40,[2],[-74.5],1
1116,4589,center,2018-02-13 12:47:01,84:38:38:f6:58:40,[1],[-58.5],1
1117,4589,center,2018-02-13 12:47:03,84:38:38:f6:58:40,[2],[-80.5],1
1118,4589,center,2018-02-13 12:47:07,84:38:38:f6:58:40,[1],[-60.75],1
1119,4589,center,2018-02-13 12:47:12,84:38:38:f6:58:40,[1],[-56.6],1
1120,4589,center,2018-02-13 12:47:14,84:38:38:f6:58:40,[2],[-81.4],1
1121,4589,center,2018-02-13 12:47:16,84:38:38:f6:58:40,[4],[-78.0],1
1122,4589,center,2018-02-13 12:47:17,84:38:38:f6:58:40,[1],[-61.0],1
1123,4589,center,2018-02-13 12:47:21,84:38:38:f6:58:40,[2],[-84.0],1
1124,4589,center,2018-02-13 12:47:24,84:38:38:f6:58:40,[1],[-63.666666666666664],1
1125,4589,center,2018-02-13 12:47:29,84:38:38:f6:58:40,[1],[-58.75],1
1126,4589,center,2018-02-13 12:47:32,84:38:38:f6:58:40,[2],[-79.0],1
1127,4589,center,2018-02-13 12:47:34,84:38:38:f6:58:40,[1],[-58.4],1
1128,4589,center,2018-02-13 12:47:39,84:38:38:f6:58:40,[1],[-59.0],1
1129,4589,center,2018-02-13 12:47:43,84:38:38:f6:58:40,[1],[-60.0],1
1130,4589,center,2018-02-13 12:47:49,84:38:38:f6:58:40,[1],[-57.666666666666664],1
1131,4589,center,2018-02-13 12:47:54,84:38:38:f6:58:40,[2],[-83.0],1
1132,4589,center,2018-02-13 12:47:58,84:38:38:f6:58:40,[1],[-58.8],1
1133,4589,center,2018-02-13 12:48:01,84:38:38:f6:58:40,[1],[-59.6],1
1134,4589,center,2018-02-13 12:48:07,84:38:38:f6:58:40,[2],[-80.0],1
1135,4589,center,2018-02-13 12:48:09,84:38:38:f6:58:40,[1],[-57.0],1
1136,4589,center,2018-02-13 12:48:12,84:38:38:f6:58:40,"[2, 3]","[-74.0, -83.0]",2
1137,4589,center,2018-02-13 12:48:13,84:38:38:f6:58:40,"[1, 4]","[-46.75, -76.5]",2
1138,4589,center,2018-02-13 12:48:17,84:38:38:f6:58:40,[2],[-76.5],1
1139,4589,center,2018-02-13 12:48:18,84:38:38:f6:58:40,[1],[-59.0],1
1140,4589,center,2018-02-13 12:48:23,84:38:38:f6:58:40,[1],[-59.0],1
1141,4589,center,2018-02-13 12:48:29,84:38:38:f6:58:40,"[1, 2]","[-57.666666666666664, -81.66666666666667]",2
1142,4589,center,2018-02-13 12:48:34,84:38:38:f6:58:40,"[2, 3]","[-75.33333333333333, -86.0]",2
1143,4589,center,2018-02-13 12:48:35,84:38:38:f6:58:40,[4],[-76.0],1
1144,4589,center,2018-02-13 12:48:36,84:38:38:f6:58:40,[1],[-56.0],1
1145,4589,center,2018-02-13 12:48:39,84:38:38:f6:58:40,[4],[-79.0],1
