,nasid,position,ts,mac,controllerid,pwr,count
946,4589,center,2018-02-13 11:49:28,80:58:f8:d8:ad:e1,[2],[-55.55555555555556],1
947,4589,center,2018-02-13 11:49:30,80:58:f8:d8:ad:e1,[3],[-76.66666666666667],1
948,4589,center,2018-02-13 11:49:31,80:58:f8:d8:ad:e1,[4],[-72.0],1
949,4589,center,2018-02-13 11:49:32,80:58:f8:d8:ad:e1,[2],[-53.0],1
950,4589,center,2018-02-13 11:49:33,80:58:f8:d8:ad:e1,"[1, 4]","[-42.5, -72.63636363636364]",2
951,4589,center,2018-02-13 11:49:34,80:58:f8:d8:ad:e1,[3],[-78.6],1
952,4589,center,2018-02-13 11:49:35,80:58:f8:d8:ad:e1,[1],[-43.95],1
953,4589,center,2018-02-13 11:49:36,80:58:f8:d8:ad:e1,"[2, 4]","[-51.526315789473685, -71.5]",2
954,4589,center,2018-02-13 11:49:37,80:58:f8:d8:ad:e1,[3],[-78.0],1
955,4589,center,2018-02-13 11:49:39,80:58:f8:d8:ad:e1,[4],[-68.83333333333333],1
956,4589,center,2018-02-13 11:49:41,80:58:f8:d8:ad:e1,[3],[-78.66666666666667],1
957,4589,center,2018-02-13 11:49:42,80:58:f8:d8:ad:e1,[2],[-49.25],1
958,4589,center,2018-02-13 11:49:43,80:58:f8:d8:ad:e1,"[1, 4]","[-45.63636363636363, -67.4]",2
959,4589,center,2018-02-13 11:49:44,80:58:f8:d8:ad:e1,[3],[-79.0],1
960,4589,center,2018-02-13 11:49:45,80:58:f8:d8:ad:e1,[1],[-52.888888888888886],1
961,4589,center,2018-02-13 11:49:46,80:58:f8:d8:ad:e1,[2],[-51.111111111111114],1
962,4589,center,2018-02-13 11:49:47,80:58:f8:d8:ad:e1,"[3, 4]","[-80.0, -72.6]",2
963,4589,center,2018-02-13 11:49:50,80:58:f8:d8:ad:e1,"[1, 2]","[-49.9375, -50.214285714285715]",2
964,4589,center,2018-02-13 11:49:52,80:58:f8:d8:ad:e1,[4],[-71.6],1
965,4589,center,2018-02-13 11:49:53,80:58:f8:d8:ad:e1,[3],[-78.77777777777777],1
966,4589,center,2018-02-13 11:49:54,80:58:f8:d8:ad:e1,[1],[-52.75],1
967,4589,center,2018-02-13 11:49:55,80:58:f8:d8:ad:e1,[2],[-50.333333333333336],1
968,4589,center,2018-02-13 11:49:57,80:58:f8:d8:ad:e1,"[3, 4]","[-77.625, -72.76923076923077]",2
969,4589,center,2018-02-13 11:49:59,80:58:f8:d8:ad:e1,"[1, 2]","[-44.0, -49.25]",2
970,4589,center,2018-02-13 11:50:01,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-41.38461538461539, -56.75, -78.2, -69.5]",4
971,4589,center,2018-02-13 11:50:03,80:58:f8:d8:ad:e1,[4],[-70.5],1
972,4589,center,2018-02-13 11:50:05,80:58:f8:d8:ad:e1,[3],[-79.0],1
973,4589,center,2018-02-13 11:50:08,80:58:f8:d8:ad:e1,"[1, 2, 4]","[-42.8, -51.888888888888886, -69.0]",3
974,4589,center,2018-02-13 11:50:10,80:58:f8:d8:ad:e1,"[1, 2, 4]","[-41.0, -50.5, -70.33333333333333]",3
975,4589,center,2018-02-13 11:50:11,80:58:f8:d8:ad:e1,[3],[-80.5],1
976,4589,center,2018-02-13 11:50:13,80:58:f8:d8:ad:e1,[2],[-49.5],1
977,4589,center,2018-02-13 11:50:14,80:58:f8:d8:ad:e1,[1],[-42.0],1
978,4589,center,2018-02-13 11:50:16,80:58:f8:d8:ad:e1,"[3, 4]","[-76.66666666666667, -73.0]",2
979,4589,center,2018-02-13 11:50:17,80:58:f8:d8:ad:e1,[2],[-51.5625],1
980,4589,center,2018-02-13 11:50:18,80:58:f8:d8:ad:e1,[1],[-42.0],1
981,4589,center,2018-02-13 11:50:19,80:58:f8:d8:ad:e1,[4],[-70.8],1
982,4589,center,2018-02-13 11:50:20,80:58:f8:d8:ad:e1,[3],[-79.5],1
983,4589,center,2018-02-13 11:50:21,80:58:f8:d8:ad:e1,[2],[-50.0],1
984,4589,center,2018-02-13 11:50:23,80:58:f8:d8:ad:e1,[4],[-75.0],1
985,4589,center,2018-02-13 11:50:24,80:58:f8:d8:ad:e1,[3],[-80.0],1
986,4589,center,2018-02-13 11:50:25,80:58:f8:d8:ad:e1,"[1, 2]","[-38.75, -50.75]",2
987,4589,center,2018-02-13 11:50:27,80:58:f8:d8:ad:e1,[4],[-71.75],1
988,4589,center,2018-02-13 11:50:28,80:58:f8:d8:ad:e1,[3],[-81.0],1
989,4589,center,2018-02-13 11:50:29,80:58:f8:d8:ad:e1,[1],[-42.333333333333336],1
990,4589,center,2018-02-13 11:50:30,80:58:f8:d8:ad:e1,[2],[-50.53333333333333],1
991,4589,center,2018-02-13 11:50:31,80:58:f8:d8:ad:e1,[4],[-71.2],1
992,4589,center,2018-02-13 11:50:32,80:58:f8:d8:ad:e1,[1],[-42.083333333333336],1
993,4589,center,2018-02-13 11:50:33,80:58:f8:d8:ad:e1,[3],[-77.36363636363636],1
994,4589,center,2018-02-13 11:50:35,80:58:f8:d8:ad:e1,"[2, 4]","[-49.142857142857146, -71.66666666666667]",2
995,4589,center,2018-02-13 11:50:36,80:58:f8:d8:ad:e1,[1],[-41.0],1
996,4589,center,2018-02-13 11:50:37,80:58:f8:d8:ad:e1,[3],[-79.25],1
997,4589,center,2018-02-13 11:50:38,80:58:f8:d8:ad:e1,[2],[-52.0],1
998,4589,center,2018-02-13 11:50:39,80:58:f8:d8:ad:e1,[1],[-41.214285714285715],1
999,4589,center,2018-02-13 11:50:41,80:58:f8:d8:ad:e1,[3],[-79.83333333333333],1
1000,4589,center,2018-02-13 11:50:42,80:58:f8:d8:ad:e1,"[1, 2, 4]","[-41.0, -49.2, -74.0]",3
1001,4589,center,2018-02-13 11:50:43,80:58:f8:d8:ad:e1,[3],[-80.77777777777777],1
1002,4589,center,2018-02-13 11:50:44,80:58:f8:d8:ad:e1,[4],[-74.76923076923077],1
1003,4589,center,2018-02-13 11:50:46,80:58:f8:d8:ad:e1,"[1, 2]","[-41.5, -56.76923076923077]",2
