,nasid,position,ts,mac,controllerid,pwr,count
1186,4589,center,2018-02-13 11:54:04,00:0c:e7:4f:38:a5,"[1, 3]","[-48.0, -83.0]",2
1187,4589,center,2018-02-13 11:54:06,00:0c:e7:4f:38:a5,[2],[-61.6],1
1188,4589,center,2018-02-13 11:54:07,00:0c:e7:4f:38:a5,[4],[-73.0],1
1189,4589,center,2018-02-13 11:54:08,00:0c:e7:4f:38:a5,[2],[-60.8],1
1190,4589,center,2018-02-13 11:54:09,00:0c:e7:4f:38:a5,"[1, 3, 4]","[-42.333333333333336, -79.0, -76.0]",3
1191,4589,center,2018-02-13 11:54:16,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-47.666666666666664, -65.5, -77.75, -72.0]",4
1192,4589,center,2018-02-13 11:54:18,00:0c:e7:4f:38:a5,[2],[-63.166666666666664],1
1193,4589,center,2018-02-13 11:54:19,00:0c:e7:4f:38:a5,"[1, 3, 4]","[-50.285714285714285, -83.0, -74.33333333333333]",3
1194,4589,center,2018-02-13 11:54:25,00:0c:e7:4f:38:a5,"[2, 3, 4]","[-62.75, -78.0, -74.5]",3
1195,4589,center,2018-02-13 11:54:26,00:0c:e7:4f:38:a5,[1],[-48.2],1
1196,4589,center,2018-02-13 11:54:29,00:0c:e7:4f:38:a5,"[2, 3]","[-62.75, -80.0]",2
1197,4589,center,2018-02-13 11:54:30,00:0c:e7:4f:38:a5,[1],[-44.5],1
1198,4589,center,2018-02-13 11:54:32,00:0c:e7:4f:38:a5,[4],[-73.0],1
1199,4589,center,2018-02-13 11:54:33,00:0c:e7:4f:38:a5,[3],[-80.0],1
1200,4589,center,2018-02-13 11:54:34,00:0c:e7:4f:38:a5,"[1, 2, 4]","[-42.0, -62.0, -73.0]",3
1201,4589,center,2018-02-13 11:54:36,00:0c:e7:4f:38:a5,[2],[-62.0],1
1202,4589,center,2018-02-13 11:54:39,00:0c:e7:4f:38:a5,[3],[-77.5],1
1203,4589,center,2018-02-13 11:54:40,00:0c:e7:4f:38:a5,"[1, 2]","[-47.5, -62.666666666666664]",2
1204,4589,center,2018-02-13 11:54:45,00:0c:e7:4f:38:a5,[2],[-59.0],1
1205,4589,center,2018-02-13 11:54:46,00:0c:e7:4f:38:a5,[4],[-74.0],1
1206,4589,center,2018-02-13 11:54:47,00:0c:e7:4f:38:a5,[1],[-44.6],1
1207,4589,center,2018-02-13 11:54:48,00:0c:e7:4f:38:a5,[2],[-63.5],1
1208,4589,center,2018-02-13 11:54:50,00:0c:e7:4f:38:a5,[1],[-37.75],1
1209,4589,center,2018-02-13 11:54:51,00:0c:e7:4f:38:a5,[3],[-81.0],1
1210,4589,center,2018-02-13 11:54:52,00:0c:e7:4f:38:a5,[4],[-69.75],1
1211,4589,center,2018-02-13 11:54:53,00:0c:e7:4f:38:a5,[1],[-37.5],1
1212,4589,center,2018-02-13 11:54:54,00:0c:e7:4f:38:a5,[3],[-77.75],1
1213,4589,center,2018-02-13 11:54:55,00:0c:e7:4f:38:a5,"[2, 4]","[-62.0, -77.75]",2
1214,4589,center,2018-02-13 11:54:59,00:0c:e7:4f:38:a5,[2],[-58.57142857142857],1
1215,4589,center,2018-02-13 11:55:00,00:0c:e7:4f:38:a5,[1],[-44.714285714285715],1
1216,4589,center,2018-02-13 11:55:01,00:0c:e7:4f:38:a5,"[3, 4]","[-80.0, -73.0]",2
1217,4589,center,2018-02-13 11:55:04,00:0c:e7:4f:38:a5,[2],[-56.0],1
1218,4589,center,2018-02-13 11:55:05,00:0c:e7:4f:38:a5,"[1, 4]","[-42.77777777777778, -72.0]",2
1219,4589,center,2018-02-13 11:55:08,00:0c:e7:4f:38:a5,"[3, 4]","[-79.0, -73.5]",2
1220,4589,center,2018-02-13 11:55:09,00:0c:e7:4f:38:a5,"[1, 2]","[-43.5, -56.75]",2
1221,4589,center,2018-02-13 11:55:13,00:0c:e7:4f:38:a5,[4],[-71.0],1
1222,4589,center,2018-02-13 11:55:14,00:0c:e7:4f:38:a5,[3],[-79.0],1
1223,4589,center,2018-02-13 11:55:15,00:0c:e7:4f:38:a5,"[1, 4]","[-44.6, -68.75]",2
1224,4589,center,2018-02-13 11:55:16,00:0c:e7:4f:38:a5,[2],[-60.0],1
1225,4589,center,2018-02-13 11:55:18,00:0c:e7:4f:38:a5,[2],[-60.2],1
1226,4589,center,2018-02-13 11:55:19,00:0c:e7:4f:38:a5,"[1, 3]","[-39.25, -82.0]",2
1227,4589,center,2018-02-13 11:55:22,00:0c:e7:4f:38:a5,"[2, 4]","[-63.0, -70.75]",2
1228,4589,center,2018-02-13 11:55:23,00:0c:e7:4f:38:a5,[1],[-46.666666666666664],1
1229,4589,center,2018-02-13 11:55:25,00:0c:e7:4f:38:a5,[4],[-72.75],1
1230,4589,center,2018-02-13 11:55:26,00:0c:e7:4f:38:a5,"[1, 2, 3]","[-34.333333333333336, -66.0, -78.75]",3
1231,4589,center,2018-02-13 11:55:28,00:0c:e7:4f:38:a5,[3],[-81.5],1
1232,4589,center,2018-02-13 11:55:29,00:0c:e7:4f:38:a5,"[1, 4]","[-46.5, -70.33333333333333]",2
1233,4589,center,2018-02-13 11:55:30,00:0c:e7:4f:38:a5,[2],[-63.5],1
1234,4589,center,2018-02-13 11:55:34,00:0c:e7:4f:38:a5,"[1, 2, 4]","[-40.42857142857143, -60.42857142857143, -69.66666666666667]",3
1235,4589,center,2018-02-13 11:55:37,00:0c:e7:4f:38:a5,[3],[-80.66666666666667],1
1236,4589,center,2018-02-13 11:55:38,00:0c:e7:4f:38:a5,"[1, 2]","[-44.0, -62.6]",2
1237,4589,center,2018-02-13 11:55:40,00:0c:e7:4f:38:a5,"[3, 4]","[-80.0, -72.66666666666667]",2
1238,4589,center,2018-02-13 11:55:43,00:0c:e7:4f:38:a5,[3],[-80.0],1
1239,4589,center,2018-02-13 11:55:44,00:0c:e7:4f:38:a5,"[1, 4]","[-35.6, -70.0]",2
1240,4589,center,2018-02-13 11:55:46,00:0c:e7:4f:38:a5,[2],[-61.333333333333336],1
1241,4589,center,2018-02-13 11:55:49,00:0c:e7:4f:38:a5,"[1, 3, 4]","[-44.5, -80.33333333333333, -72.0]",3
1242,4589,center,2018-02-13 11:55:51,00:0c:e7:4f:38:a5,[1],[-37.25],1
1243,4589,center,2018-02-13 11:55:53,00:0c:e7:4f:38:a5,[2],[-64.71428571428571],1
1244,4589,center,2018-02-13 11:55:54,00:0c:e7:4f:38:a5,[4],[-69.33333333333333],1
1245,4589,center,2018-02-13 11:55:55,00:0c:e7:4f:38:a5,"[1, 3]","[-35.4, -79.66666666666667]",2
1246,4589,center,2018-02-13 11:55:56,00:0c:e7:4f:38:a5,[2],[-60.833333333333336],1
1247,4589,center,2018-02-13 11:55:59,00:0c:e7:4f:38:a5,[1],[-39.6],1
1248,4589,center,2018-02-13 11:56:00,00:0c:e7:4f:38:a5,"[2, 4]","[-64.25, -72.0]",2
1249,4589,center,2018-02-13 11:56:01,00:0c:e7:4f:38:a5,[3],[-75.0],1
1250,4589,center,2018-02-13 11:56:03,00:0c:e7:4f:38:a5,"[1, 3]","[-79.0, -73.0]",2
1251,4589,center,2018-02-13 11:56:05,00:0c:e7:4f:38:a5,"[2, 4]","[-61.8, -70.0]",2
1252,4589,center,2018-02-13 11:56:07,00:0c:e7:4f:38:a5,"[1, 3]","[-40.25, -78.0]",2
1253,4589,center,2018-02-13 11:56:09,00:0c:e7:4f:38:a5,[2],[-63.166666666666664],1
1254,4589,center,2018-02-13 11:56:12,00:0c:e7:4f:38:a5,[4],[-67.0],1
1255,4589,center,2018-02-13 11:56:13,00:0c:e7:4f:38:a5,[1],[-39.77777777777778],1
1256,4589,center,2018-02-13 11:56:14,00:0c:e7:4f:38:a5,"[2, 4]","[-60.714285714285715, -74.16666666666667]",2
1257,4589,center,2018-02-13 11:56:15,00:0c:e7:4f:38:a5,[3],[-77.5],1
1258,4589,center,2018-02-13 11:56:17,00:0c:e7:4f:38:a5,[1],[-36.0],1
1259,4589,center,2018-02-13 11:56:18,00:0c:e7:4f:38:a5,[2],[-61.75],1
1260,4589,center,2018-02-13 11:56:19,00:0c:e7:4f:38:a5,[1],[-42.75],1
1261,4589,center,2018-02-13 11:56:21,00:0c:e7:4f:38:a5,"[3, 4]","[-78.66666666666667, -71.75]",2
1262,4589,center,2018-02-13 11:56:22,00:0c:e7:4f:38:a5,[2],[-65.0],1
