,nasid,position,ts,mac,controllerid,pwr,count
3152,4589,center,2018-02-13 12:55:44,18:dc:56:8c:27:56,[1],[-50.333333333333336],1
3153,4589,center,2018-02-13 12:55:48,18:dc:56:8c:27:56,[3],[-82.38461538461539],1
3154,4589,center,2018-02-13 12:55:49,18:dc:56:8c:27:56,[4],[-74.6],1
3155,4589,center,2018-02-13 12:55:50,18:dc:56:8c:27:56,[2],[-65.42105263157895],1
3156,4589,center,2018-02-13 12:55:51,18:dc:56:8c:27:56,[3],[-80.33333333333333],1
3157,4589,center,2018-02-13 12:55:52,18:dc:56:8c:27:56,[1],[-50.13333333333333],1
3158,4589,center,2018-02-13 12:55:56,18:dc:56:8c:27:56,"[2, 4]","[-66.5, -77.75]",2
3159,4589,center,2018-02-13 12:55:59,18:dc:56:8c:27:56,[3],[-80.33333333333333],1
3160,4589,center,2018-02-13 12:56:02,18:dc:56:8c:27:56,[1],[-48.52173913043478],1
3161,4589,center,2018-02-13 12:56:03,18:dc:56:8c:27:56,[4],[-71.8],1
3162,4589,center,2018-02-13 12:56:06,18:dc:56:8c:27:56,"[2, 3]","[-67.44444444444444, -81.75]",2
3163,4589,center,2018-02-13 12:56:09,18:dc:56:8c:27:56,[4],[-69.42857142857143],1
3164,4589,center,2018-02-13 12:56:10,18:dc:56:8c:27:56,[1],[-43.357142857142854],1
3165,4589,center,2018-02-13 12:56:11,18:dc:56:8c:27:56,[3],[-84.57142857142857],1
3166,4589,center,2018-02-13 12:56:12,18:dc:56:8c:27:56,[2],[-65.85714285714286],1
3167,4589,center,2018-02-13 12:56:13,18:dc:56:8c:27:56,[4],[-71.75],1
3168,4589,center,2018-02-13 12:56:15,18:dc:56:8c:27:56,"[1, 3]","[-44.90909090909091, -76.0]",2
3169,4589,center,2018-02-13 12:56:18,18:dc:56:8c:27:56,[2],[-66.42857142857143],1
3170,4589,center,2018-02-13 12:56:19,18:dc:56:8c:27:56,[3],[-81.5],1
3171,4589,center,2018-02-13 12:56:20,18:dc:56:8c:27:56,"[1, 4]","[-38.476190476190474, -71.83333333333333]",2
3172,4589,center,2018-02-13 12:56:23,18:dc:56:8c:27:56,[2],[-64.41666666666667],1
3173,4589,center,2018-02-13 12:56:24,18:dc:56:8c:27:56,[3],[-81.5],1
3174,4589,center,2018-02-13 12:56:25,18:dc:56:8c:27:56,"[1, 4]","[-45.4375, -73.0]",2
3175,4589,center,2018-02-13 12:56:26,18:dc:56:8c:27:56,[3],[-80.4],1
3176,4589,center,2018-02-13 12:56:27,18:dc:56:8c:27:56,[4],[-73.5],1
3177,4589,center,2018-02-13 12:56:29,18:dc:56:8c:27:56,[4],[-70.14285714285714],1
3178,4589,center,2018-02-13 12:56:30,18:dc:56:8c:27:56,"[1, 2, 3]","[-42.6, -65.0909090909091, -84.0]",3
3179,4589,center,2018-02-13 12:56:33,18:dc:56:8c:27:56,[1],[-38.714285714285715],1
3180,4589,center,2018-02-13 12:56:34,18:dc:56:8c:27:56,[2],[-66.0],1
3181,4589,center,2018-02-13 12:56:35,18:dc:56:8c:27:56,[4],[-71.83333333333333],1
3182,4589,center,2018-02-13 12:56:37,18:dc:56:8c:27:56,[3],[-79.53333333333333],1
3183,4589,center,2018-02-13 12:56:39,18:dc:56:8c:27:56,[1],[-40.94736842105263],1
3184,4589,center,2018-02-13 12:56:40,18:dc:56:8c:27:56,"[2, 4]","[-63.625, -71.11111111111111]",2
3185,4589,center,2018-02-13 12:56:41,18:dc:56:8c:27:56,[3],[-81.0],1
3186,4589,center,2018-02-13 12:56:43,18:dc:56:8c:27:56,"[1, 2]","[-49.18181818181818, -62.5]",2
3187,4589,center,2018-02-13 12:56:44,18:dc:56:8c:27:56,"[3, 4]","[-80.83333333333333, -71.0]",2
3188,4589,center,2018-02-13 12:56:46,18:dc:56:8c:27:56,"[1, 4]","[-41.8, -71.71428571428571]",2
3189,4589,center,2018-02-13 12:56:47,18:dc:56:8c:27:56,"[2, 3]","[-66.9, -79.16666666666667]",2
3190,4589,center,2018-02-13 12:56:50,18:dc:56:8c:27:56,"[1, 4]","[-49.45454545454545, -73.0]",2
3191,4589,center,2018-02-13 12:56:51,18:dc:56:8c:27:56,"[2, 3]","[-66.42857142857143, -83.66666666666667]",2
3192,4589,center,2018-02-13 12:56:52,18:dc:56:8c:27:56,[4],[-71.25],1
3193,4589,center,2018-02-13 12:56:54,18:dc:56:8c:27:56,[1],[-44.7],1
3194,4589,center,2018-02-13 12:56:55,18:dc:56:8c:27:56,"[3, 4]","[-80.66666666666667, -70.33333333333333]",2
3195,4589,center,2018-02-13 12:56:56,18:dc:56:8c:27:56,[2],[-62.25],1
3196,4589,center,2018-02-13 12:56:58,18:dc:56:8c:27:56,"[1, 3]","[-46.27272727272727, -80.71428571428571]",2
3197,4589,center,2018-02-13 12:56:59,18:dc:56:8c:27:56,"[2, 4]","[-63.2, -72.0]",2
3198,4589,center,2018-02-13 12:57:01,18:dc:56:8c:27:56,"[3, 4]","[-85.0, -71.66666666666667]",2
3199,4589,center,2018-02-13 12:57:02,18:dc:56:8c:27:56,"[1, 2]","[-43.38461538461539, -63.3]",2
3200,4589,center,2018-02-13 12:57:04,18:dc:56:8c:27:56,"[1, 3, 4]","[-49.0, -79.81818181818181, -72.4]",3
3201,4589,center,2018-02-13 12:57:05,18:dc:56:8c:27:56,[2],[-65.92307692307692],1
3202,4589,center,2018-02-13 12:57:07,18:dc:56:8c:27:56,[3],[-80.625],1
3203,4589,center,2018-02-13 12:57:08,18:dc:56:8c:27:56,[4],[-70.5],1
3204,4589,center,2018-02-13 12:57:09,18:dc:56:8c:27:56,"[1, 2]","[-38.27272727272727, -67.5]",2
3205,4589,center,2018-02-13 12:57:10,18:dc:56:8c:27:56,[4],[-72.66666666666667],1
3206,4589,center,2018-02-13 12:57:11,18:dc:56:8c:27:56,[3],[-79.85714285714286],1
3207,4589,center,2018-02-13 12:57:12,18:dc:56:8c:27:56,"[1, 2]","[-42.0, -62.666666666666664]",2
3208,4589,center,2018-02-13 12:57:14,18:dc:56:8c:27:56,"[3, 4]","[-81.0, -72.0]",2
3209,4589,center,2018-02-13 12:57:16,18:dc:56:8c:27:56,"[1, 2]","[-43.125, -62.833333333333336]",2
3210,4589,center,2018-02-13 12:57:17,18:dc:56:8c:27:56,[3],[-82.0],1
3211,4589,center,2018-02-13 12:57:18,18:dc:56:8c:27:56,[4],[-73.125],1
