,nasid,position,ts,mac,controllerid,pwr,count
43,4589,center,2018-02-13 11:55:00,84:38:38:f6:58:40,"[1, 2, 3, 4]","[-51.22641509433962, -69.96153846153847, -83.4, -76.3076923076923]",4
44,4589,center,2018-02-13 11:56:00,84:38:38:f6:58:40,"[1, 2, 3, 4]","[-56.9, -70.39285714285714, -83.85714285714286, -78.66666666666667]",4
45,4589,center,2018-02-13 11:57:00,84:38:38:f6:58:40,"[1, 2, 3, 4]","[-58.765957446808514, -70.51851851851852, -84.0, -77.0]",4
46,4589,center,2018-02-13 11:58:00,84:38:38:f6:58:40,"[1, 2, 3, 4]","[-57.4, -73.63333333333334, -81.0, -76.66666666666667]",4
47,4589,center,2018-02-13 11:59:00,84:38:38:f6:58:40,"[1, 2, 3, 4]","[-54.71153846153846, -71.4390243902439, -83.16666666666667, -75.375]",4
48,4589,center,2018-02-13 12:00:00,84:38:38:f6:58:40,"[1, 2, 3, 4]","[-55.98148148148148, -73.02173913043478, -83.88888888888889, -77.83333333333333]",4
49,4589,center,2018-02-13 12:01:00,84:38:38:f6:58:40,"[1, 2, 3, 4]","[-57.0, -73.47222222222223, -83.33333333333333, -75.33333333333333]",4
50,4589,center,2018-02-13 12:06:00,84:38:38:f6:58:40,"[1, 2]","[-65.0, -83.0]",2
51,4589,center,2018-02-13 12:21:00,84:38:38:f6:58:40,"[1, 2, 3, 4]","[-60.8, -67.0, -76.0, -74.0]",4
52,4589,center,2018-02-13 12:36:00,84:38:38:f6:58:40,"[1, 2]","[-63.25, -81.25]",2
53,4589,center,2018-02-13 12:39:00,84:38:38:f6:58:40,"[1, 2, 3]","[-61.46666666666667, -73.25, -76.5]",3
54,4589,center,2018-02-13 12:40:00,84:38:38:f6:58:40,"[1, 2, 4]","[-62.86206896551724, -80.2, -86.0]",3
55,4589,center,2018-02-13 12:41:00,84:38:38:f6:58:40,"[1, 2]","[-62.951219512195124, -80.5]",2
56,4589,center,2018-02-13 12:42:00,84:38:38:f6:58:40,"[1, 2]","[-64.29787234042553, -81.61538461538461]",2
57,4589,center,2018-02-13 12:43:00,84:38:38:f6:58:40,"[1, 2, 3]","[-59.36734693877551, -76.0, -84.0]",3
58,4589,center,2018-02-13 12:44:00,84:38:38:f6:58:40,"[1, 2, 3, 4]","[-60.642857142857146, -72.75, -86.0, -79.0]",4
59,4589,center,2018-02-13 12:45:00,84:38:38:f6:58:40,"[1, 2, 3]","[-62.14, -80.38461538461539, -85.0]",3
60,4589,center,2018-02-13 12:46:00,84:38:38:f6:58:40,"[1, 2, 3, 4]","[-59.208333333333336, -77.0, -83.0, -75.0]",4
61,4589,center,2018-02-13 12:47:00,84:38:38:f6:58:40,"[1, 2, 4]","[-59.47826086956522, -81.63636363636364, -78.0]",3
62,4589,center,2018-02-13 12:48:00,84:38:38:f6:58:40,"[1, 2, 3, 4]","[-56.111111111111114, -75.76, -85.66666666666667, -79.14285714285714]",4
63,4589,center,2018-02-13 12:49:00,84:38:38:f6:58:40,"[1, 2]","[-60.72727272727273, -77.25]",2
64,4589,center,2018-02-13 12:51:00,84:38:38:f6:58:40,[1],[-66.6],1
65,4589,center,2018-02-13 13:06:00,84:38:38:f6:58:40,"[1, 2, 3, 4]","[-67.25, -63.5, -81.0, -77.0]",4
66,4589,center,2018-02-13 13:21:00,84:38:38:f6:58:40,"[1, 2, 3]","[-77.33333333333333, -44.333333333333336, -82.0]",3
67,4589,center,2018-02-13 13:35:00,84:38:38:f6:58:40,[3],[-80.75],1
68,4589,center,2018-02-13 13:51:00,84:38:38:f6:58:40,[3],[-80.33333333333333],1
69,4589,center,2018-02-13 14:00:00,84:38:38:f6:58:40,"[1, 2, 3]","[-80.5, -74.0, -79.0]",3
70,4589,center,2018-02-13 14:01:00,84:38:38:f6:58:40,"[1, 2, 3]","[-78.88235294117646, -73.42105263157895, -82.0909090909091]",3
71,4589,center,2018-02-13 14:06:00,84:38:38:f6:58:40,"[1, 2]","[-74.28571428571429, -72.83333333333333]",2
72,4589,center,2018-02-13 14:13:00,84:38:38:f6:58:40,"[1, 2, 3, 4]","[-58.78977272727273, -64.9940119760479, -78.25454545454545, -70.83544303797468]",4
73,4589,center,2018-02-13 14:14:00,84:38:38:f6:58:40,"[1, 2, 3, 4]","[-71.38709677419355, -76.04838709677419, -76.28187919463087, -56.82394366197183]",4
74,4589,center,2018-02-13 14:15:00,84:38:38:f6:58:40,"[2, 4]","[-82.25, -86.0]",2
