,nasid,position,ts,mac,controllerid,pwr,count
35,4589,center,2018-02-13 11:47:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-52.42483660130719, -53.68, -80.8, -77.39473684210526]",4
36,4589,center,2018-02-13 11:48:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-49.34969325153374, -54.041916167664674, -81.17333333333333, -77.15873015873017]",4
37,4589,center,2018-02-13 11:49:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-50.75, -56.72571428571428, -79.34246575342466, -73.45945945945945]",4
38,4589,center,2018-02-13 11:50:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-50.465753424657535, -56.973509933774835, -79.84210526315789, -74.64197530864197]",4
39,4589,center,2018-02-13 11:51:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-48.73295454545455, -59.29120879120879, -81.38392857142857, -74.94166666666666]",4
40,4589,center,2018-02-13 11:52:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-46.382165605095544, -58.148648648648646, -81.1, -76.25641025641026]",4
41,4589,center,2018-02-13 11:53:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-46.573170731707314, -59.23668639053255, -81.26190476190476, -74.53097345132744]",4
42,4589,center,2018-02-13 11:54:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-45.60674157303371, -58.331428571428575, -80.06521739130434, -73.93805309734513]",4
43,4589,center,2018-02-13 11:55:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-44.674418604651166, -63.624161073825505, -80.26315789473684, -72.90526315789474]",4
44,4589,center,2018-02-13 11:56:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-41.804597701149426, -62.07534246575342, -78.98924731182795, -73.4672131147541]",4
45,4589,center,2018-02-13 11:57:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-40.27717391304348, -62.65644171779141, -80.54929577464789, -73.76]",4
46,4589,center,2018-02-13 11:58:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-41.442708333333336, -61.355421686746986, -80.66666666666667, -71.73913043478261]",4
47,4589,center,2018-02-13 11:59:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-41.229665071770334, -64.02843601895735, -81.41025641025641, -71.45631067961165]",4
48,4589,center,2018-02-13 12:00:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-42.23157894736842, -64.45161290322581, -80.22115384615384, -72.90082644628099]",4
49,4589,center,2018-02-13 12:01:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-41.47692307692308, -63.984924623115575, -80.17857142857143, -72.16494845360825]",4
50,4589,center,2018-02-13 12:02:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-44.99441340782123, -64.42937853107344, -80.62857142857143, -72.50746268656717]",4
51,4589,center,2018-02-13 12:03:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-49.08024691358025, -67.20731707317073, -81.34615384615384, -71.76271186440678]",4
