,nasid,position,ts,mac,controllerid,pwr,count
59,4589,center,2018-02-13 11:53:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-42.21686746987952, -58.36477987421384, -78.61068702290076, -72.18439716312056]",4
60,4589,center,2018-02-13 11:54:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-44.07432432432432, -59.13475177304964, -78.19318181818181, -71.47115384615384]",4
61,4589,center,2018-02-13 11:55:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-40.73869346733668, -58.02985074626866, -78.47524752475248, -69.73287671232876]",4
62,4589,center,2018-02-13 11:56:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-39.34444444444444, -60.73202614379085, -77.24778761061947, -68.15976331360947]",4
63,4589,center,2018-02-13 11:57:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-40.01639344262295, -60.1875, -78.54347826086956, -69.34285714285714]",4
64,4589,center,2018-02-13 11:58:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-38.979166666666664, -61.05988023952096, -78.296875, -72.66176470588235]",4
65,4589,center,2018-02-13 11:59:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-38.78191489361702, -63.86772486772487, -78.37349397590361, -71.0340909090909]",4
66,4589,center,2018-02-13 12:00:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-40.26704545454545, -64.17857142857143, -79.67368421052632, -72.5798319327731]",4
67,4589,center,2018-02-13 12:01:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-38.95238095238095, -61.78260869565217, -77.95890410958904, -71.56179775280899]",4
68,4589,center,2018-02-13 12:02:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-41.11165048543689, -60.375, -77.6891891891892, -69.26126126126127]",4
69,4589,center,2018-02-13 12:03:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-43.01829268292683, -60.20245398773006, -77.09821428571429, -69.2043795620438]",4
70,4589,center,2018-02-13 12:04:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-41.85164835164835, -60.12987012987013, -77.03418803418803, -69.12307692307692]",4
71,4589,center,2018-02-13 12:05:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-40.17032967032967, -59.58064516129032, -76.59433962264151, -69.97368421052632]",4
72,4589,center,2018-02-13 12:06:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-41.23684210526316, -60.73837209302326, -77.8125, -70.71428571428571]",4
73,4589,center,2018-02-13 12:07:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-40.06417112299465, -60.68484848484849, -79.16279069767442, -70.68493150684931]",4
74,4589,center,2018-02-13 12:08:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-39.78709677419355, -60.55483870967742, -79.12962962962963, -71.89333333333333]",4
75,4589,center,2018-02-13 12:09:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-41.55172413793103, -60.816326530612244, -80.08571428571429, -70.18181818181819]",4
76,4589,center,2018-02-13 12:10:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-38.44, -61.63157894736842, -78.73333333333333, -73.37037037037037]",4
