,nasid,position,ts,mac,controllerid,pwr,count
37,4589,center,2018-02-13 11:52:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-43.416666666666664, -58.775510204081634, -78.51282051282051, -74.72222222222223]",4
38,4589,center,2018-02-13 11:53:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-43.20967741935484, -62.013513513513516, -79.54054054054055, -72.92307692307692]",4
39,4589,center,2018-02-13 11:54:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-44.850746268656714, -62.172413793103445, -79.0, -73.71428571428571]",4
40,4589,center,2018-02-13 11:55:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-41.57831325301205, -61.38461538461539, -80.23076923076923, -70.8108108108108]",4
41,4589,center,2018-02-13 11:56:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-41.71666666666667, -61.09375, -77.70967741935483, -70.88372093023256]",4
42,4589,center,2018-02-13 11:57:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-40.093333333333334, -60.64705882352941, -77.84615384615384, -71.73076923076923]",4
43,4589,center,2018-02-13 11:58:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-41.04225352112676, -62.5, -77.0, -70.55172413793103]",4
44,4589,center,2018-02-13 11:59:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-40.54929577464789, -63.68115942028985, -80.43478260869566, -71.5]",4
45,4589,center,2018-02-13 12:00:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-40.258620689655174, -65.01886792452831, -79.5, -71.35]",4
46,4589,center,2018-02-13 12:01:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-38.85507246376812, -61.017857142857146, -77.14285714285714, -71.21212121212122]",4
47,4589,center,2018-02-13 12:02:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-40.66129032258065, -63.41379310344828, -79.35, -70.8]",4
48,4589,center,2018-02-13 12:03:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-45.92424242424242, -64.91176470588235, -80.48275862068965, -70.60526315789474]",4
49,4589,center,2018-02-13 12:04:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-45.682539682539684, -63.59615384615385, -79.55882352941177, -71.28571428571429]",4
50,4589,center,2018-02-13 12:05:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-44.411764705882355, -62.45762711864407, -78.25, -70.36734693877551]",4
51,4589,center,2018-02-13 12:06:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-44.50769230769231, -62.81481481481482, -79.92, -72.1304347826087]",4
52,4589,center,2018-02-13 12:07:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-44.05797101449275, -62.56, -81.875, -73.07142857142857]",4
53,4589,center,2018-02-13 12:08:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-44.25, -61.901408450704224, -82.33333333333333, -73.9375]",4
54,4589,center,2018-02-13 12:09:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-43.255319148936174, -63.11904761904762, -82.11111111111111, -73.33333333333333]",4
55,4589,center,2018-02-13 12:10:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-44.35, -62.5, -81.75, -73.25]",4
56,4589,center,2018-02-13 12:11:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-44.295081967213115, -62.45762711864407, -81.55172413793103, -73.5945945945946]",4
57,4589,center,2018-02-13 12:12:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-44.45614035087719, -63.49090909090909, -81.42857142857143, -73.06451612903226]",4
58,4589,center,2018-02-13 12:13:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-43.3, -63.63793103448276, -78.96666666666667, -73.21739130434783]",4
59,4589,center,2018-02-13 12:14:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-45.23809523809524, -63.87931034482759, -81.33333333333333, -72.25]",4
60,4589,center,2018-02-13 12:15:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-43.910714285714285, -61.65625, -81.42424242424242, -73.2]",4
